Dates,MaxTemp,MinTemp,Precipitation,Snowfall,Snowdepth,MaxTscore,MinTscore,TotalTscore,SnowFscore,SnowDscore,TotalSscore,AWSSIscore,AccumTscore,AccumSscore,AccumAWSSI
21-Jun-1882,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jun-1882,86,59,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jun-1882,85,61,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jun-1882,87,67,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jun-1882,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jun-1882,80,63,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jun-1882,80,56,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jun-1882,79,63,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jun-1882,79,57,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jun-1882,80,58,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Jul-1882,79,56,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Jul-1882,73,48,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Jul-1882,67,54,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Jul-1882,67,48,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Jul-1882,72,49,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Jul-1882,76,50,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Jul-1882,74,54,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Jul-1882,74,59,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jul-1882,83,65,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jul-1882,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jul-1882,79,63,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jul-1882,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jul-1882,71,53,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Jul-1882,74,52,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-1882,80,52,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Jul-1882,83,58,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jul-1882,79,63,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jul-1882,79,60,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Jul-1882,75,52,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Jul-1882,72,51,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Jul-1882,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-1882,80,53,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jul-1882,82,57,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jul-1882,83,60,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jul-1882,85,59,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jul-1882,87,63,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jul-1882,88,63,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jul-1882,80,64,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-1882,73,58,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jul-1882,79,55,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Jul-1882,76,61,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Aug-1882,81,65,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Aug-1882,78,63,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Aug-1882,80,66,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Aug-1882,76,65,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Aug-1882,83,61,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Aug-1882,83,67,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Aug-1882,82,66,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Aug-1882,79,59,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Aug-1882,65,53,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Aug-1882,66,49,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Aug-1882,72,47,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Aug-1882,76,52,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Aug-1882,79,59,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Aug-1882,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Aug-1882,83,64,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Aug-1882,78,62,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Aug-1882,74,59,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Aug-1882,70,53,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Aug-1882,71,51,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Aug-1882,82,61,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Aug-1882,82,64,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Aug-1882,83,65,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Aug-1882,81,66,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Aug-1882,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Aug-1882,79,60,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Aug-1882,79,63,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Aug-1882,77,66,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Aug-1882,76,62,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Aug-1882,76,61,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Aug-1882,74,59,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Aug-1882,76,60,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Sep-1882,73,61,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Sep-1882,71,59,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Sep-1882,74,52,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Sep-1882,72,58,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Sep-1882,73,50,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Sep-1882,76,53,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Sep-1882,75,55,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Sep-1882,74,52,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Sep-1882,69,46,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Sep-1882,71,49,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Sep-1882,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Sep-1882,70,46,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Sep-1882,70,51,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Sep-1882,68,59,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Sep-1882,74,51,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Sep-1882,79,51,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Sep-1882,83,58,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Sep-1882,84,62,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Sep-1882,78,62,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Sep-1882,67,54,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Sep-1882,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Sep-1882,63,46,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Sep-1882,63,45,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Sep-1882,62,40,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Sep-1882,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Sep-1882,59,43,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Sep-1882,60,42,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Sep-1882,65,52,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-1882,70,53,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Sep-1882,71,56,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Oct-1882,72,51,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Oct-1882,67,48,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Oct-1882,66,50,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Oct-1882,72,46,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Oct-1882,75,52,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Oct-1882,77,55,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Oct-1882,77,54,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Oct-1882,75,52,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Oct-1882,68,49,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-1882,61,42,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Oct-1882,56,46,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Oct-1882,64,49,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Oct-1882,68,50,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Oct-1882,66,49,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Oct-1882,66,42,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Oct-1882,69,45,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Oct-1882,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Oct-1882,60,36,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Oct-1882,52,37,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Oct-1882,54,30,0,0,0,0,1,1,0,0,0,1,0,0,0
21-Oct-1882,57,33,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Oct-1882,55,37,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Oct-1882,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Oct-1882,53,39,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Oct-1882,63,36,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Oct-1882,55,36,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Oct-1882,54,37,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Oct-1882,55,37,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Oct-1882,56,37,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Oct-1882,58,34,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Oct-1882,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Nov-1882,55,34,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Nov-1882,46,31,0,0,0,0,1,1,0,0,0,1,0,0,0
03-Nov-1882,47,29,0,0,0,0,1,1,0,0,0,1,0,0,0
04-Nov-1882,45,28,0,0,0,0,1,1,0,0,0,1,0,0,0
05-Nov-1882,48,30,0,0,0,0,1,1,0,0,0,1,0,0,0
06-Nov-1882,47,38,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Nov-1882,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Nov-1882,55,32,0,0,0,0,1,1,0,0,0,1,0,0,0
09-Nov-1882,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Nov-1882,54,48,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Nov-1882,69,52,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Nov-1882,63,34,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Nov-1882,38,25,0,0,0,0,1,1,0,0,0,1,0,0,0
14-Nov-1882,36,23,0,0,0,0,2,2,0,0,0,2,0,0,0
15-Nov-1882,42,26,0,0,0,0,1,1,0,0,0,1,0,0,0
16-Nov-1882,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Nov-1882,41,26,0,0,0,0,1,1,0,0,0,1,0,0,0
18-Nov-1882,37,20,0,0,0,0,2,2,0,0,0,2,0,0,0
19-Nov-1882,40,30,0,0,0,0,1,1,0,0,0,1,0,0,0
20-Nov-1882,38,21,0,0,0,0,2,2,0,0,0,2,0,0,0
21-Nov-1882,41,25,0,0,0,0,1,1,0,0,0,1,0,0,0
22-Nov-1882,40,31,0,0,0,0,1,1,0,0,0,1,0,0,0
23-Nov-1882,38,30,0,0,0,0,1,1,0,0,0,1,0,0,0
24-Nov-1882,37,26,0,0,0,0,1,1,0,0,0,1,0,0,0
25-Nov-1882,37,23,0,0,0,0,2,2,0,0,0,2,0,0,0
26-Nov-1882,35,25,0,4.5,3,0,1,1,6,3,9,10,1,9,10
27-Nov-1882,35,25,0,0,2,0,1,1,0,2,2,3,2,11,13
28-Nov-1882,29,20,0,0,1,1,2,3,0,1,1,4,5,12,17
29-Nov-1882,30,18,0,0,0,1,3,4,0,0,0,4,9,12,21
30-Nov-1882,30,15,0,0,0,1,3,4,0,0,0,4,13,12,25
01-Dec-1882,37,22,0,0,0,0,2,2,0,0,0,2,15,12,27
02-Dec-1882,34,18,0,0,0,0,3,3,0,0,0,3,18,12,30
03-Dec-1882,27,15,0,0,0,1,3,4,0,0,0,4,22,12,34
04-Dec-1882,40,20,0,0,0,0,2,2,0,0,0,2,24,12,36
05-Dec-1882,32,19,0,0,0,1,3,4,0,0,0,4,28,12,40
06-Dec-1882,30,18,0,0,0,1,3,4,0,0,0,4,32,12,44
07-Dec-1882,26,-3,0,0,0,1,7,8,0,0,0,8,40,12,52
08-Dec-1882,10,-7,0,0,0,4,8,12,0,0,0,12,52,12,64
09-Dec-1882,22,-1,0,0,0,2,7,9,0,0,0,9,61,12,73
10-Dec-1882,34,20,0,1.5,1,0,2,2,2,1,3,5,63,15,78
11-Dec-1882,26,17,0,0,1,1,3,4,0,1,1,5,67,16,83
12-Dec-1882,36,13,0,0,0,0,4,4,0,0,0,4,71,16,87
13-Dec-1882,35,15,0,1.5,2,0,3,3,2,2,4,7,74,20,94
14-Dec-1882,24,15,0,0,2,2,3,5,0,2,2,7,79,22,101
15-Dec-1882,20,11,0,0,2,2,4,6,0,2,2,8,85,24,109
16-Dec-1882,24,9,0,0,2,2,5,7,0,2,2,9,92,26,118
17-Dec-1882,19,1,0,0,2,3,6,9,0,2,2,11,101,28,129
18-Dec-1882,23,2,0,0,2,2,6,8,0,2,2,10,109,30,139
19-Dec-1882,31,10,0,0,2,1,4,5,0,2,2,7,114,32,146
20-Dec-1882,37,23,0,0,1,0,2,2,0,1,1,3,116,33,149
21-Dec-1882,41,34,0,0,0,0,0,0,0,0,0,0,116,33,149
22-Dec-1882,38,30,0,0,0,0,1,1,0,0,0,1,117,33,150
23-Dec-1882,36,27,0,0,0,0,1,1,0,0,0,1,118,33,151
24-Dec-1882,34,26,0,0,0,0,1,1,0,0,0,1,119,33,152
25-Dec-1882,35,23,0,0,0,0,2,2,0,0,0,2,121,33,154
26-Dec-1882,36,26,0,0.7,0,0,1,1,1,0,1,2,122,34,156
27-Dec-1882,35,26,0,0,0,0,1,1,0,0,0,1,123,34,157
28-Dec-1882,34,28,0,0,0,0,1,1,0,0,0,1,124,34,158
29-Dec-1882,35,23,0,0,0,0,2,2,0,0,0,2,126,34,160
30-Dec-1882,31,21,0,0,0,1,2,3,0,0,0,3,129,34,163
31-Dec-1882,31,20,0,0,0,1,2,3,0,0,0,3,132,34,166
01-Jan-1883,25,14,0,0,0,1,4,5,0,0,0,5,137,34,171
02-Jan-1883,21,9,0,0,0,2,5,7,0,0,0,7,144,34,178
03-Jan-1883,28,7,0,0,0,1,5,6,0,0,0,6,150,34,184
04-Jan-1883,17,4,0,0,0,3,6,9,0,0,0,9,159,34,193
05-Jan-1883,18,10,0,2,2,3,4,7,3,2,5,12,166,39,205
06-Jan-1883,26,14,0,0,2,1,4,5,0,2,2,7,171,41,212
07-Jan-1883,27,15,0,0,2,1,3,4,0,2,2,6,175,43,218
08-Jan-1883,22,9,0,1,3,2,5,7,2,3,5,12,182,48,230
09-Jan-1883,16,-6,0,0,3,3,8,11,0,3,3,14,193,51,244
10-Jan-1883,19,2,0,0,3,3,6,9,0,3,3,12,202,54,256
11-Jan-1883,18,1,0,0,3,3,6,9,0,3,3,12,211,57,268
12-Jan-1883,20,8,0,0,3,2,5,7,0,3,3,10,218,60,278
13-Jan-1883,37,11,0,2,4,0,4,4,3,4,7,11,222,67,289
14-Jan-1883,21,3,0,0,4,2,6,8,0,4,4,12,230,71,301
15-Jan-1883,17,0,0,0,4,3,6,9,0,4,4,13,239,75,314
16-Jan-1883,24,7,0,0,4,2,5,7,0,4,4,11,246,79,325
17-Jan-1883,35,19,0,3.5,7,0,3,3,4,5,9,12,249,88,337
18-Jan-1883,28,12,0,0,7,1,4,5,0,5,5,10,254,93,347
19-Jan-1883,31,18,0,0,7,1,3,4,0,5,5,9,258,98,356
20-Jan-1883,34,12,0,0,6,0,4,4,0,5,5,9,262,103,365
21-Jan-1883,25,-12,0,0,6,1,9,10,0,5,5,15,272,108,380
22-Jan-1883,-3,-19,0,0,6,7,10,17,0,5,5,22,289,113,402
23-Jan-1883,2,-16,0,0,6,6,10,16,0,5,5,21,305,118,423
24-Jan-1883,20,-12,0,1.5,7,2,9,11,2,5,7,18,316,125,441
25-Jan-1883,15,1,0,0,7,3,6,9,0,5,5,14,325,130,455
26-Jan-1883,23,-1,0,0,7,2,7,9,0,5,5,14,334,135,469
27-Jan-1883,39,9,0,0,6,0,5,5,0,5,5,10,339,140,479
28-Jan-1883,30,19,0,0,6,1,3,4,0,5,5,9,343,145,488
29-Jan-1883,30,14,0,0,6,1,4,5,0,5,5,10,348,150,498
30-Jan-1883,41,10,0,0,4,0,4,4,0,4,4,8,352,154,506
31-Jan-1883,31,5,0,0,4,1,5,6,0,4,4,10,358,158,516
01-Feb-1883,10,-1,0,0,4,4,7,11,0,4,4,15,369,162,531
02-Feb-1883,16,3,0,0,4,3,6,9,0,4,4,13,378,166,544
03-Feb-1883,30,9,0,0,4,1,5,6,0,4,4,10,384,170,554
04-Feb-1883,29,8,0,6,10,1,5,6,9,6,15,21,390,185,575
05-Feb-1883,13,1,0,0,10,4,6,10,0,6,6,16,400,191,591
06-Feb-1883,13,-7,0,0,10,4,8,12,0,6,6,18,412,197,609
07-Feb-1883,22,10,0,1,11,2,4,6,2,6,8,14,418,205,623
08-Feb-1883,23,0,0,0,11,2,6,8,0,6,6,14,426,211,637
09-Feb-1883,23,7,0,0,11,2,5,7,0,6,6,13,433,217,650
10-Feb-1883,18,-6,0,0,11,3,8,11,0,6,6,17,444,223,667
11-Feb-1883,29,9,0,0.8,12,1,5,6,1,7,8,14,450,231,681
12-Feb-1883,27,8,0,0,12,1,5,6,0,7,7,13,456,238,694
13-Feb-1883,33,6,0,0,11,0,5,5,0,6,6,11,461,244,705
14-Feb-1883,33,21,0,0,10,0,2,2,0,6,6,8,463,250,713
15-Feb-1883,39,30,0,0,9,0,1,1,0,6,6,7,464,256,720
16-Feb-1883,52,32,0,0,6,0,1,1,0,5,5,6,465,261,726
17-Feb-1883,46,14,0,0,4,0,4,4,0,4,4,8,469,265,734
18-Feb-1883,28,9,0,0,4,1,5,6,0,4,4,10,475,269,744
19-Feb-1883,30,17,0,0,4,1,3,4,0,4,4,8,479,273,752
20-Feb-1883,40,21,0,0,3,0,2,2,0,3,3,5,481,276,757
21-Feb-1883,29,16,0,0,3,1,3,4,0,3,3,7,485,279,764
22-Feb-1883,30,23,0,0,2,1,2,3,0,2,2,5,488,281,769
23-Feb-1883,29,10,0,0,1,1,4,5,0,1,1,6,493,282,775
24-Feb-1883,39,14,0,0,0,0,4,4,0,0,0,4,497,282,779
25-Feb-1883,41,20,0,0,0,0,2,2,0,0,0,2,499,282,781
26-Feb-1883,29,12,0,0,0,1,4,5,0,0,0,5,504,282,786
27-Feb-1883,32,9,0,0,0,1,5,6,0,0,0,6,510,282,792
28-Feb-1883,38,26,0,0,0,0,1,1,0,0,0,1,511,282,793
01-Mar-1883,50,27,0,0,0,0,1,1,0,0,0,1,512,282,794
02-Mar-1883,47,29,0,0,0,0,1,1,0,0,0,1,513,282,795
03-Mar-1883,33,12,0,0,0,0,4,4,0,0,0,4,517,282,799
04-Mar-1883,30,14,0,0,0,1,4,5,0,0,0,5,522,282,804
05-Mar-1883,25,4,0,0,0,1,6,7,0,0,0,7,529,282,811
06-Mar-1883,37,17,0,0,0,0,3,3,0,0,0,3,532,282,814
07-Mar-1883,29,6,0,0,0,1,5,6,0,0,0,6,538,282,820
08-Mar-1883,26,1,0,0,0,1,6,7,0,0,0,7,545,282,827
09-Mar-1883,46,13,0,0,0,0,4,4,0,0,0,4,549,282,831
10-Mar-1883,43,21,0,0,0,0,2,2,0,0,0,2,551,282,833
11-Mar-1883,28,14,0,0,0,1,4,5,0,0,0,5,556,282,838
12-Mar-1883,38,16,0,0,0,0,3,3,0,0,0,3,559,282,841
13-Mar-1883,43,20,0,0,0,0,2,2,0,0,0,2,561,282,843
14-Mar-1883,57,28,0,0,0,0,1,1,0,0,0,1,562,282,844
15-Mar-1883,45,17,0,0,0,0,3,3,0,0,0,3,565,282,847
16-Mar-1883,31,12,0,0,0,1,4,5,0,0,0,5,570,282,852
17-Mar-1883,48,24,0,0,0,0,2,2,0,0,0,2,572,282,854
18-Mar-1883,53,5,0,0,0,0,5,5,0,0,0,5,577,282,859
19-Mar-1883,15,4,0,0,0,3,6,9,0,0,0,9,586,282,868
20-Mar-1883,20,-4,0,10,10,2,7,9,14,6,20,29,595,302,897
21-Mar-1883,25,4,0,0,10,1,6,7,0,6,6,13,602,308,910
22-Mar-1883,28,5,0,0,10,1,5,6,0,6,6,12,608,314,922
23-Mar-1883,27,11,0,0,10,1,4,5,0,6,6,11,613,320,933
24-Mar-1883,32,7,0,0,9,1,5,6,0,6,6,12,619,326,945
25-Mar-1883,40,17,0,0,8,0,3,3,0,5,5,8,622,331,953
26-Mar-1883,43,28,0,0,6,0,1,1,0,5,5,6,623,336,959
27-Mar-1883,34,24,0,0,5,0,2,2,0,4,4,6,625,340,965
28-Mar-1883,35,20,0,0,5,0,2,2,0,4,4,6,627,344,971
29-Mar-1883,40,22,0,0,4,0,2,2,0,4,4,6,629,348,977
30-Mar-1883,38,23,0,0,3,0,2,2,0,3,3,5,631,351,982
31-Mar-1883,36,20,0,0,1,0,2,2,0,1,1,3,633,352,985
01-Apr-1883,34,20,0,0,0,0,2,2,0,0,0,2,0,0,985
02-Apr-1883,39,16,0,0,0,0,3,3,0,0,0,3,0,0,985
03-Apr-1883,45,22,0,0,0,0,2,2,0,0,0,2,0,0,985
04-Apr-1883,56,30,0,0,0,0,1,1,0,0,0,1,0,0,985
05-Apr-1883,55,35,0,0,0,0,0,0,0,0,0,0,0,0,985
06-Apr-1883,52,28,0,0,0,0,1,1,0,0,0,1,0,0,985
07-Apr-1883,43,27,0,0,0,0,1,1,0,0,0,1,0,0,985
08-Apr-1883,54,28,0,0,0,0,1,1,0,0,0,1,0,0,985
09-Apr-1883,67,37,0,0,0,0,0,0,0,0,0,0,0,0,985
10-Apr-1883,69,40,0,0,0,0,0,0,0,0,0,0,0,0,985
11-Apr-1883,56,34,0,0,0,0,0,0,0,0,0,0,0,0,985
12-Apr-1883,55,34,0,0,0,0,0,0,0,0,0,0,0,0,985
13-Apr-1883,55,36,0,0,0,0,0,0,0,0,0,0,0,0,985
14-Apr-1883,84,41,0,0,0,0,0,0,0,0,0,0,0,0,985
15-Apr-1883,72,46,0,0,0,0,0,0,0,0,0,0,0,0,985
16-Apr-1883,55,37,0,0,0,0,0,0,0,0,0,0,0,0,985
17-Apr-1883,64,36,0,0,0,0,0,0,0,0,0,0,0,0,985
18-Apr-1883,67,40,0,0,0,0,0,0,0,0,0,0,0,0,985
19-Apr-1883,52,41,0,0,0,0,0,0,0,0,0,0,0,0,985
20-Apr-1883,53,31,0,0,0,0,1,1,0,0,0,1,0,0,985
21-Apr-1883,58,38,0,0,0,0,0,0,0,0,0,0,0,0,985
22-Apr-1883,46,34,0,0,0,0,0,0,0,0,0,0,0,0,985
23-Apr-1883,42,26,0,0,0,0,1,1,0,0,0,1,0,0,985
24-Apr-1883,36,23,0,0,0,0,2,2,0,0,0,2,0,0,985
25-Apr-1883,52,25,0,0,0,0,1,1,0,0,0,1,0,0,985
26-Apr-1883,62,38,0,0,0,0,0,0,0,0,0,0,0,0,985
27-Apr-1883,61,33,0,0,0,0,0,0,0,0,0,0,0,0,985
28-Apr-1883,50,31,0,0,0,0,1,1,0,0,0,1,0,0,985
29-Apr-1883,49,24,0,0,0,0,2,2,0,0,0,2,0,0,985
30-Apr-1883,58,29,0,0,0,0,1,1,0,0,0,1,0,0,985
01-May-1883,64,32,0,0,0,0,1,1,0,0,0,1,0,0,985
02-May-1883,67,40,0,0,0,0,0,0,0,0,0,0,0,0,985
03-May-1883,66,41,0,0,0,0,0,0,0,0,0,0,0,0,985
04-May-1883,58,40,0,0,0,0,0,0,0,0,0,0,0,0,985
05-May-1883,56,39,0,0,0,0,0,0,0,0,0,0,0,0,985
06-May-1883,65,37,0,0,0,0,0,0,0,0,0,0,0,0,985
07-May-1883,74,47,0,0,0,0,0,0,0,0,0,0,0,0,985
08-May-1883,63,42,0,0,0,0,0,0,0,0,0,0,0,0,985
09-May-1883,62,40,0,0,0,0,0,0,0,0,0,0,0,0,985
10-May-1883,70,46,0,0,0,0,0,0,0,0,0,0,0,0,985
11-May-1883,58,34,0,0,0,0,0,0,0,0,0,0,0,0,985
12-May-1883,57,37,0,0,0,0,0,0,0,0,0,0,0,0,985
13-May-1883,53,32,0,0,0,0,1,1,0,0,0,1,0,0,985
14-May-1883,49,38,0,0,0,0,0,0,0,0,0,0,0,0,985
15-May-1883,61,37,0,0,0,0,0,0,0,0,0,0,0,0,985
16-May-1883,61,39,0,0,0,0,0,0,0,0,0,0,0,0,985
17-May-1883,62,37,0,0,0,0,0,0,0,0,0,0,0,0,985
18-May-1883,69,46,0,0,0,0,0,0,0,0,0,0,0,0,985
19-May-1883,72,59,0,0,0,0,0,0,0,0,0,0,0,0,985
20-May-1883,65,45,0,0,0,0,0,0,0,0,0,0,0,0,985
21-May-1883,51,33,0,0,0,0,0,0,0,0,0,0,0,0,985
22-May-1883,42,32,0,0,0,0,1,1,0,0,0,1,0,0,985
23-May-1883,65,31,0,0,0,0,1,1,0,0,0,1,0,0,985
24-May-1883,73,40,0,0,0,0,0,0,0,0,0,0,0,0,985
25-May-1883,78,51,0,0,0,0,0,0,0,0,0,0,0,0,985
26-May-1883,69,50,0,0,0,0,0,0,0,0,0,0,0,0,985
27-May-1883,65,40,0,0,0,0,0,0,0,0,0,0,0,0,985
28-May-1883,63,47,0,0,0,0,0,0,0,0,0,0,0,0,985
29-May-1883,64,47,0,0,0,0,0,0,0,0,0,0,0,0,985
30-May-1883,60,46,0,0,0,0,0,0,0,0,0,0,0,0,985
31-May-1883,59,44,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Jun-1883,65,37,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Jun-1883,76,42,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Jun-1883,78,55,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Jun-1883,73,57,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Jun-1883,82,54,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Jun-1883,80,59,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Jun-1883,75,58,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Jun-1883,77,51,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jun-1883,76,56,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jun-1883,63,53,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jun-1883,70,51,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jun-1883,74,57,0,0,0,0,0,0,0,0,0,0,0,0,0
